,Sport Identifier,Match Info,Outcome,Player Name,Player Stat
1712,sspz8,TOR 110 @ PHI 117 - 3/31/23 7:10PM,o3o4E,Fred VanVleet,Higher  - 29.5 Pts + Rebs + Asts
1713,sspz8,CLE 116 vs NYK 130 - 3/31/23 7:40PM,o3o4E,Lamar Stevens,Lower  - 15.5 Pts + Rebs + Asts
1714,sspz8,HOU 121 vs DET 115 - 3/31/23 8:10PM,o3o4E,Kevin Porter Jr.,Higher  - 30.5 Pts + Rebs + Asts
1715,sspz8,TOR 110 @ PHI 117 - 3/31/23 7:10PM,o3o4E,Scottie Barnes,Higher  - 25.5 Pts + Rebs + Asts
1716,sspz8,ORL 116 @ WAS 109 - 3/31/23 7:10PM,o3o4E,Wendell Carter Jr.,Lower  - 27.5 Pts + Rebs + Asts
1717,sspz8,DET 115 @ HOU 121 - 3/31/23 8:10PM,o3o4E,James Wiseman,Lower  - 8.0 Rebounds
1718,sspz8,OKC 117 @ IND 121 - 3/31/23 7:10PM,o3o4E,Josh Giddey,Lower  - 9.0 Rebounds
1719,sspz8,NYK 130 @ CLE 116 - 3/31/23 7:40PM,NT6cP,RJ Barrett,Lower  - 5.0 Rebounds
1720,sspz8,ORL 116 @ WAS 109 - 3/31/23 7:10PM,o3o4E,Paolo Banchero,Higher  - 7.0 Rebounds
1721,sspz8,BKN 124 vs ATL 107 - 3/31/23 7:40PM,o3o4E,Cam Johnson,Higher  - 4.0 Rebounds
1722,sspz8,ORL 116 @ WAS 109 - 3/31/23 7:10PM,o3o4E,Paolo Banchero,Higher  - 7.0 Rebounds
1723,sspz8,ORL 116 @ WAS 109 - 3/31/23 7:10PM,NT6cP,Franz Wagner,Lower  - 4.5 Rebounds
1724,sspz8,LAL 123 @ MIN 111 - 3/31/23 8:10PM,o3o4E,LeBron James,Lower  - 26.5 Points
1725,sspz8,POR 114 vs SAC 138 - 3/31/23 10:10PM,NT6cP,Shaedon Sharpe,Lower  - 23.5 Points
1726,sspz8,PHX 100 vs DEN 93 - 3/31/23 10:40PM,NT6cP,Josh Okogie,Lower  - 9.0 Points
1727,sspz8,TOR 110 @ PHI 117 - 3/31/23 7:10PM,o3o4E,Fred VanVleet,Higher  - 18.5 Points
1728,sspz8,OKC 117 @ IND 121 - 3/31/23 7:10PM,NT6cP,Jaylin Williams,Higher  - 7.0 Points
1729,sspz8,CLE 116 vs NYK 130 - 3/31/23 7:40PM,o3o4E,Lamar Stevens,Lower  - 8.5 Points
1730,sspz8,TEX 11 vs PHI 7 - 3/30/23 4:05PM,o3o4E,Jacob deGrom,Lower  - 8.0 Strikeouts
1731,sspz8,KC 0 vs MIN 2 - 3/30/23 4:10PM,o3o4E,Zack Greinke,Higher  - 3.0 Strikeouts
1732,sspz8,CHC 4 vs MIL 0 - 3/30/23 2:20PM,o3o4E,Marcus Stroman,Higher  - 5.0 Strikeouts
1733,sspz8,MIL 0 @ CHC 4 - 3/30/23 2:20PM,o3o4E,Corbin Burnes,Lower  - 7.0 Strikeouts
1734,sspz8,BOS 9 vs BAL 10 - 3/30/23 2:10PM,,Corey Kluber,Lower  - 4.0 Strikeouts
1735,sspz8,TB 4 vs DET 0 - 3/30/23 3:10PM,o3o4E,Shane McClanahan,Lower  - 6.5 Strikeouts
1736,sspz8,NYY 5 vs SF 0 - 3/30/23 1:05PM,,Aaron Hicks,Lower  - 0.5 Hits
1737,sspz8,SF 0 @ NYY 5 - 3/30/23 1:05PM,o3o4E,Joc Pederson,Lower  - 0.5 Hits
1738,sspz8,SF 0 @ NYY 5 - 3/30/23 1:05PM,NT6cP,Michael Conforto,Lower  - 0.5 Hits
1739,sspz8,NYM 5 @ MIA 3 - 3/30/23 4:10PM,,Max Scherzer,Lower  - 6.0 Strikeouts
1740,sspz8,CLE 0 @ SEA 3 - 3/30/23 10:10PM,NT6cP,Shane Bieber,Higher  - 6.0 Strikeouts
1741,sspz8,LAA 1 @ OAK 2 - 3/30/23 10:07PM,NT6cP,Shohei Ohtani,Lower  - 7.0 Strikeouts
1742,sspz8,TEX 11 vs PHI 7 - 3/30/23 4:05PM,o3o4E,Jacob deGrom,Lower  - 8.0 Strikeouts
1743,sspz8,DET 0 @ TB 4 - 3/30/23 3:10PM,NT6cP,Eduardo Rodriguez,Lower  - 4.0 Strikeouts
1744,sspz8,CHC 4 vs MIL 0 - 3/30/23 2:20PM,NT6cP,Marcus Stroman,Lower  - 5.0 Strikeouts
1745,sspz8,TOR 2 vs FLA 3 - 3/29/23 7:34PM,o3o4E,William Nylander,Higher  - 3.0 Shots
1746,sspz8,FLA 3 @ TOR 2 - 3/29/23 7:34PM,o3o4E,Brandon Montour,Lower  - 3.0 Shots
1747,sspz8,FLA 3 @ TOR 2 - 3/29/23 7:34PM,o3o4E,Matthew Tkachuk,Lower  - 4.0 Shots
1748,sspz8,IND 136 vs MIL 149 - 3/29/23 7:10PM,o3o4E,Andrew Nembhard,Higher  - 19.0 Points + Assists
1749,sspz8,HOU 114 @ BKN 123 - 3/29/23 7:40PM,o3o4E,Jalen Green,Lower  - 25.0 Points + Assists
1750,sspz8,CHI 110 vs LAL 121 - 3/29/23 8:10PM,o3o4E,Zach LaVine,Lower  - 31.0 Points + Assists
1751,sspz8,SAC 120 @ POR 80 - 3/29/23 10:10PM,NT6cP,Kevin Huerter,Lower  - 22.5 Pts + Rebs + Asts
1752,sspz8,POR 80 vs SAC 120 - 3/29/23 10:10PM,NT6cP,Nassir Little,Higher  - 21.5 Pts + Rebs + Asts
1753,sspz8,PHX 107 vs MIN 100 - 3/29/23 10:10PM,o3o4E,Kevin Durant,Lower  - 33.5 Pts + Rebs + Asts
1754,sspz8,MIA 92 @ NYK 101 - 3/29/23 7:40PM,o3o4E,Bam Adebayo,Lower  - 29.5 Pts + Rebs + Asts
1755,sspz8,PHX 107 vs MIN 100 - 3/29/23 10:10PM,o3o4E,Chris Paul,Lower  - 9.0 Assists
1756,sspz8,MIN 100 @ PHX 107 - 3/29/23 10:10PM,o3o4E,Mike Conley,Lower  - 5.0 Assists
1757,sspz8,NYK 101 vs MIA 92 - 3/29/23 7:40PM,NT6cP,Julius Randle,Higher  - 4.0 Assists
1758,sspz8,MIA 92 @ NYK 101 - 3/29/23 7:40PM,NT6cP,Jimmy Butler,Lower  - 5.5 Assists
1759,sspz8,SAC 120 @ POR 80 - 3/29/23 10:10PM,NT6cP,Domantas Sabonis,Higher  - 7.0 Assists
1760,sspz8,BKN 123 vs HOU 114 - 3/29/23 7:40PM,NT6cP,Spencer Dinwiddie,Lower  - 9.0 Assists
1761,sspz8,DAL 108 @ PHI 116 - 3/29/23 7:40PM,,Luka Doncic,Lower  - 8.0 Assists
1762,sspz8,MIN 100 @ PHX 107 - 3/29/23 10:10PM,o3o4E,Anthony Edwards,Lower  - 5.0 Rebounds
1763,sspz8,MEM 132 vs LAC 141 - 3/29/23 8:10PM,NT6cP,Ja Morant,Higher  - 5.0 Rebounds
1764,sspz8,SAC 120 @ POR 80 - 3/29/23 10:10PM,,Kevin Huerter,Lower  - 4.0 Rebounds
1765,sspz8,SAC 120 @ POR 80 - 3/29/23 10:10PM,o3o4E,Harrison Barnes,Lower  - 5.0 Rebounds
1766,sspz8,NYK 101 vs MIA 92 - 3/29/23 7:40PM,NT6cP,Julius Randle,Higher  - 8.0 Rebounds
1767,sspz8,HOU 114 @ BKN 123 - 3/29/23 7:40PM,o3o4E,Alperen Sengun,Higher  - 8.0 Rebounds
1768,sspz8,BKN 123 vs HOU 114 - 3/29/23 7:40PM,o3o4E,Nic Claxton,Higher  - 9.0 Rebounds
1769,sspz8,IND 136 vs MIL 149 - 3/29/23 7:10PM,o3o4E,Jordan Nwora,Lower  - 6.5 Rebounds
1770,sspz8,BKN 123 vs HOU 114 - 3/29/23 7:40PM,o3o4E,Dorian Finney-Smith,Lower  - 7.0 Points
1771,sspz8,CHI 110 vs LAL 121 - 3/29/23 8:10PM,o3o4E,Nikola Vucevic,Higher  - 16.0 Points
1772,sspz8,MIL 149 @ IND 136 - 3/29/23 7:10PM,NT6cP,Jrue Holiday,Lower  - 17.5 Points
1773,sspz8,NYK 101 vs MIA 92 - 3/29/23 7:40PM,NT6cP,Mitchell Robinson,Higher  - 6.0 Points
1774,sspz8,DAL 108 @ PHI 116 - 3/29/23 7:40PM,o3o4E,Luka Doncic,Lower  - 31.5 Points
1775,sspz8,NYI 0 vs BUF 2 - 3/25/23 5:04PM,NT6cP,Bo Horvat,Lower  - 3.0 Shots
1776,sspz8,TOR 3 @ CAR 5 - 3/25/23 7:04PM,NT6cP,Auston Matthews,Lower  - 4.0 Shots
1777,sspz8,FLA 3 vs NYR 4 - 3/25/23 5:04PM,,Carter Verhaeghe,Lower  - 4.0 Shots
1778,sspz8,SJ 3 @ CGY 5 - 3/25/23 4:04PM,NT6cP,Tomas Hertl,Higher  - 2.0 Shots
1779,sspz8,SJ 3 @ CGY 5 - 3/25/23 4:04PM,NT6cP,Logan Couture,Lower  - 2.5 Shots
1780,sspz8,NYR 4 @ FLA 3 - 3/25/23 5:04PM,o3o4E,Vincent Trocheck,Higher  - 2.0 Shots
1781,sspz8,DEN 129 vs MIL 106 - 3/25/23 9:10PM,o3o4E,Nikola Jokic,Higher  - 47.0 Pts + Rebs + Asts
1782,sspz8,MIL 106 @ DEN 129 - 3/25/23 9:10PM,NT6cP,Brook Lopez,Higher  - 22.0 Points + Rebounds
1783,sspz8,NOP 131 @ LAC 110 - 3/25/23 10:40PM,NT6cP,Brandon Ingram,Lower  - 32.5 Points + Assists
1784,sspz8,DEN 129 vs MIL 106 - 3/25/23 9:10PM,NT6cP,Jamal Murray,Lower  - 6.5 Assists
1785,sspz8,PHX 125 vs PHI 105 - 3/25/23 10:10PM,o3o4E,Chris Paul,Lower  - 9.0 Assists
1786,sspz8,NOP 131 @ LAC 110 - 3/25/23 10:40PM,o3o4E,CJ McCollum,Higher  - 5.0 Assists
1787,sspz8,NSH 7 @ BUF 3 - 3/21/23 7:04PM,o3o4E,Cody Glass,Lower  - 0.5 Points
1788,sspz8,MIN 2 @ NJ 1 - 3/21/23 7:04PM,NT6cP,Joel Eriksson Ek,Higher  - 0.5 Points
1789,sspz8,NJ 1 vs MIN 2 - 3/21/23 7:04PM,o3o4E,Dawson Mercer,Lower  - 2.0 Shots
1790,sspz8,ORL 122 vs WAS 112 - 3/21/23 7:10PM,o3o4E,Cole Anthony,Higher  - 18.0 Points + Assists
1791,sspz8,ATL 129 vs DET 107 - 3/21/23 7:40PM,NT6cP,John Collins,Lower  - 6.0 Rebounds
1792,sspz8,ATL 129 vs DET 107 - 3/21/23 7:40PM,o3o4E,De'Andre Hunter,Lower  - 23.5 Pts + Rebs + Asts
1793,sspz8,WAS 112 @ ORL 122 - 3/21/23 7:10PM,o3o4E,Bradley Beal,Lower  - 26.5 Points
1794,sspz8,ATL 129 vs DET 107 - 3/21/23 7:40PM,o3o4E,Onyeka Okongwu,Lower  - 10.0 Points
1795,sspz8,DET 107 @ ATL 129 - 3/21/23 7:40PM,NT6cP,Jaden Ivey,Higher  - 17.5 Points
